id_ppss,nom,prenom,code_mode_exercice,categorie_audit,adresse_current,code_postal_current,commune_current,departement_current,region_current,correction_type,suggested_adresse,suggested_code_postal,suggested_commune,suggested_departement,suggested_region,confidence,source,source_url,source_snippet,search_query,status,notes,confidence_recherche,score,search_status,search_provider,source_nom,source_adresse,source_code_postal,source_commune,source_departement,source_region,source_siren,source_activite,source_rank,source_match_reason,review_reasons
10002397734,PICHOT DU MEZERAY,ARMEL,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.mablouseblanche.fr/pro/A10002397734/docteur-pichot-du-mezeray-armel-neurologie,"Prenez rendez-vous avec Dr Armel PICHOT DU MEZERAY, Neurologue à en ligne. Adresse et Téléphone : ---",PICHOT DU MEZERAY ARMEL neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"Prendre RDV : Dr Armel PICHOT DU MEZERAY, Neurologue à",,,,,,,,1,nom concordant (4/4); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10002976438,POLLAK,PIERRE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://fr.wikipedia.org/wiki/Pierre_Pollak,"Pierre Pollak, né le 1er janvier 1950 à Grenoble, est un neurologue français, spécialiste de la maladie de Parkinson. Pierre Pollak a fait sa formation médicale et neurologique à l'université de Grenoble.",POLLAK PIERRE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Pierre Pollak — Wikipédia,,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_non_referencee
10002533668,POUPLARD,François,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://monsuivimedical.fr/praticien/neurologue-francois-pouplard,"Consultez la fiche de Professeur POUPLARD François, neurologue à (). Adresse et praticiens à proximité.",POUPLARD François neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Professeur POUPLARD François — Neurologue à | MonSuiviMédical,,,,,,,,3,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10000740729,REMY-ROMION,ANNICK,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.mablouseblanche.fr/pro/A10000740729/docteur-remy-romion-annick-neurologie,"PRENEZ RENDEZ-VOUS avec Dr Annick REMY-ROMION, Neurologue à en ligne. Adresse et Téléphone : ---",REMY-ROMION ANNICK neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"PRENEZ RDV : Dr Annick REMY-ROMION, Neurologue à",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10002971272,REYMOND,FRANCOISE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.mablouseblanche.fr/pro/A10002971272/docteur-reymond-francoise-neurologie,"Prenez rendez-vous avec Dr Francoise REYMOND, Neurologue à en ligne. Adresse et Téléphone : ---",REYMOND FRANCOISE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"Prendre RDV : Dr Francoise REYMOND, Neurologue à - Mablouseblanche",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10002486602,RITZ-BASSANI,AGNES,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.mablouseblanche.fr/pro/A10002486602/docteur-ritz-bassani-agnes-neurologie,"Prenez rendez-vous avec Dr Agnes RITZ-BASSANI, Neurologue à en ligne. Adresse et Téléphone : ---",RITZ-BASSANI AGNES neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"Prendre RDV : Dr Agnes RITZ-BASSANI, Neurologue à",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10101995297,ROBIN,ARTHUR,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.psychologytoday.com/us/therapists/robin-t-arthur-cincinnati-oh/348542,"Robin T Arthur, Psychologist, Cincinnati, OH, 45242, (513) 666-5442, I feel privileged that people allow me to be part of their exploration of issues and stressors in life. I have 25+ years in the ...",ROBIN ARTHUR neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,52,non_sure,duckduckgo,Robin T Arthur - Psychology Today,"Robin T Arthur, Psychologist, Cincinnati, OH",45242,of issues a,,,,,5,nom concordant (2/2); localité extraite du snippet,pas_adresse_extraite;localite_absente;source_non_referencee
10003879532,RUEL,JEAN-HENRI,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://etablissements.fhf.fr/annuaire/member/structure2012-direction-service-member13912,Annuaire Centre Hospitalier - Annecy Genevois (site Annecy et site St Julien-en-Genevois) (Epaggny Metz-Tessy) Centre Hospitalier Annecy Genevois - site ANNECY (EPAGNY METZ TESSY) Neurologie Dr Jean-Henri RUEL,RUEL JEAN-HENRI neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Dr Jean-Henri RUEL | FHF,,,,,,,,5,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_non_referencee
10002401403,RUSSELL,CHRISTOPH,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.mablouseblanche.fr/pro/A10002401403/docteur-russell-christoph-neurologie,"PRENEZ RENDEZ-VOUS avec Dr Christoph RUSSELL, Neurologue à en ligne. Adresse et Téléphone : ---",RUSSELL CHRISTOPH neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"PRENEZ RDV : Dr Christoph RUSSELL, Neurologue à - Mablouseblanche",,,,,,,,2,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10003067583,RYVLIN,PHILIPPE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.chuv.ch/fr/neurologie/nlg-home/le-service-en-bref/notre-equipe/equipe-medicale/pr-philippe-ryvlin/,"Spécialités cliniques Médecin neurologue, Philippe Ryvlin est un expert internationalement reconnu dans le domaine de l'épilepsie, notamment en matière de chirurgie, de neuro-imagerie et de stéréoélectroencéphalographie (SEEG), technique de pointe d'exploration de l'activité électroencéphalographique intra-cérébrale.",RYVLIN PHILIPPE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Pr Philippe Ryvlin - Service de neurologie - CHUV,,,,,,,,2,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_etrangere_ou_hors_france;source_non_referencee
10002999315,SAVET,BERNARD,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.mablouseblanche.fr/pro/A10002999315/docteur-savet-bernard-neurologie,"Prenez rendez-vous avec Dr Bernard SAVET, Neurologue à en ligne. Adresse et Téléphone : ---",SAVET BERNARD neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"Prendre RDV : Dr Bernard SAVET, Neurologue à - Mablouseblanche",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10003732376,SCHADECK-GUILLEMAUD,BRIGITTE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://sos-tel-medecin.fr/medecin/schadeck-guillemaud-brigitte-paris,"Schadeck-guillemaud Brigitte à Paris, médecin,docteur, horaires d'ouverture, téléphone, avis, plan d'accès. Toutes les infos et recommandations sur Schadeck-guillemaud Brigitte 5 Rue Michel Chasles",SCHADECK-GUILLEMAUD BRIGITTE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"Schadeck-guillemaud Brigitte Paris 75012, docteur, adresse",,,,,,,,2,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_non_referencee
10002475027,SEVRIN-MATHIEU,CLAIRE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.allo-medecins.fr/Besancon-25000/neurologue/neurologue_Sevrin-Claire.html,"Sevrin Claire, Neurologue sur Besançon (25000), Doubs, France, sur Allo-Medecins, l'annuaire des médecins et de la santé",SEVRIN-MATHIEU CLAIRE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,47,non_sure,duckduckgo,Sevrin Claire Neurologue à Besançon - allo-medecins.fr,"Sevrin Claire, Neurologue sur Besançon (",25000,Doubs,,,,,1,nom partiel (1/2); profession neurologue détectée; localité extraite du snippet,pas_adresse_extraite;localite_absente;score_faible;nom_partiel;source_non_referencee
10002715505,SIMMAT,GERARD,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.reco-doc.com/neurologue-dr-gerard-simmat,"Prenez RDV en ligne avec DR GERARD SIMMAT : Neurologue, à sur Reco Doc, et recommandez-le si vous l'aimez.",SIMMAT GERARD neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"Prenez RDV et recommandez DR GERARD SIMMAT, Neurologue.",,,,,,,,3,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_non_referencee
10100295939,SIMON,OLIVIER,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.allosante.nc/neurologie/dumbea/simon-olivier,Prenez rendez-vous chez le praticien Olivier Simon en quelques clics et gratuitement !,SIMON OLIVIER neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"Olivier Simon Neurologie à Nouméa, Nouvelle-Calédonie - AlloSanté",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_non_referencee
10100311280,STRAUSS,MELANIE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://rosa.be/fr/hp/melanie-strauss/,Prenez rendez-vous en ligne avec MÉLANIE STRAUSS (Neurologue). Découvrez les disponibilités en quelques clics sur Rosa!,STRAUSS MELANIE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,35,non_sure,duckduckgo,MÉLANIE STRAUSS (Neurologue) : Prenez rendez-vous en ligne | Rosa,,,,,,,,4,nom partiel (1/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;score_faible;nom_partiel;source_etrangere_ou_hors_france;source_non_referencee
10001467736,TAILLIBERT,SOPHIE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.medecinfrance.com/medecin/medecin-taillibert-sophie-24130.htm,À propos du Dr TAILLIBERT SOPHIE Plus d'informations à propos du docteur. Spécialités Cancérologue Neurologue Soyez le premier à rédiger une recommandation sur le docteur TAILLIBERT SOPHIE,TAILLIBERT SOPHIE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Docteur TAILLIBERT SOPHIE Cancérologue à PARIS - Médecin en France,,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10002931094,TAPIE,PHILIPPE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.mablouseblanche.fr/pro/A10002931094/docteur-tapie-philippe-neurologie,"Présentation : Neurologue Dr Philippe TAPIE (Neurologue) exerce son activité à 1 adresse : - , La neurologie est une spécialité médicale centrée sur l'étude et le traitement des pathologies et affections pouvant toucher le système nerveux central constitué du cerveau et de la moelle épinière ou le système nerveux périphérique constitué de racines et des nerfs.",TAPIE PHILIPPE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"PRENEZ RDV : Dr Philippe TAPIE, Neurologue à - Mablouseblanche",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10002615200,TEA,SAY-HAK,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://monsuivimedical.fr/praticien/neurologue-say-hak-tea,"Consultez la fiche de Docteur TEA SAY-HAK, neurologue à (). Adresse et praticiens à proximité.",TEA SAY-HAK neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Docteur TEA SAY-HAK — Neurologue à | MonSuiviMédical,,,,,,,,4,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10004848312,TEMPLE,DENISE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.mablouseblanche.fr/pro/A10004848312/docteur-temple-denise-neurologie,"Présentation : Neurologue Dr Denise TEMPLE (Neurologue) exerce son activité à 1 adresse : - , La neurologie est une spécialité médicale centrée sur l'étude et le traitement des pathologies et affections pouvant toucher le système nerveux central constitué du cerveau et de la moelle épinière ou le système nerveux périphérique constitué de racines et des nerfs.",TEMPLE DENISE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"PRENEZ RDV : Dr Denise TEMPLE, Neurologue à - Mablouseblanche",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10001644391,THEAUDIN,MARIE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.mablouseblanche.fr/pro/A10001644391/docteur-theaudin-marie-neurologie,"Présentation : Neurologue Dr Marie THEAUDIN (Neurologue) exerce son activité à 1 adresse : - , La neurologie est une spécialité médicale centrée sur l'étude et le traitement des pathologies et affections pouvant toucher le système nerveux central constitué du cerveau et de la moelle épinière ou le système nerveux périphérique constitué de racines et des nerfs.",THEAUDIN MARIE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"PRENEZ RDV : Dr Marie THEAUDIN, Neurologue à - Mablouseblanche",,,,,,,,3,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10002103934,THOMAS-LAMOTTE,Pierre,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.medecinfrance.com/medecin/medecin-thomas-lamotte-pierre-83880.htm,"Découvrez tout ce que vous devez savoir sur le docteur THOMAS-LAMOTTE PIERRE, ses spécialités, coordonnées, horaires de travail, recommandations des patients...",THOMAS-LAMOTTE Pierre neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Docteur THOMAS-LAMOTTE PIERRE Neurologue à LISIEUX - Médecin en France,,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10003874939,VENTRE,JEAN JACQUES,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.medecinfrance.com/medecin/medecin-ventre-jean-jacques-84366.htm,"Découvrez tout ce que vous devez savoir sur le docteur VENTRE JEAN JACQUES, ses spécialités, coordonnées, horaires de travail, recommandations des patients...",VENTRE JEAN JACQUES neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Docteur VENTRE JEAN JACQUES Neurologue à LYON - Médecin en France,,,,,,,,1,nom concordant (3/3); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10004936406,VINOT,JEROME,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.mablouseblanche.fr/pro/A10004936406/docteur-vinot-jerome-neurologie,"Présentation : Neurologue Dr Jerome VINOT (Neurologue) exerce son activité à 1 adresse : - , La neurologie est une spécialité médicale centrée sur l'étude et le traitement des pathologies et affections pouvant toucher le système nerveux central constitué du cerveau et de la moelle épinière ou le système nerveux périphérique constitué de racines et des nerfs.",VINOT JEROME neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"PRENEZ RDV : Dr Jerome VINOT, Neurologue à - Mablouseblanche",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10002640091,YAOUANQ,JACQUELINE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.medecinfrance.com/medecin/medecin-yaouanq-jacqueline-51133.htm,"Découvrez tout ce que vous devez savoir sur le docteur YAOUANQ JACQUELINE, ses spécialités, coordonnées, horaires de travail, recommandations des patients...",YAOUANQ JACQUELINE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Docteur YAOUANQ JACQUELINE Généticien à RENNES - Médecin en France,,,,,,,,2,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10102032223,ZAGURY,STANLEY,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.doctena.ch/fr/specialite/neurologue/dr-med-stanley-zagury-431681/lausannois-de-medecine-du-sommeil-350857,"Prenez rendez-vous en ligne avec Dr. med. Stanley Zagury, Neurologue. Aussi le numéro de téléphone, les heures d'ouverture, sa formation, ses prix, recommandations et retours des patients.",ZAGURY STANLEY neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Dr. med. Stanley Zagury (Neurologue) à 1006 Lausanne,,,,,,,,3,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_etrangere_ou_hors_france;source_non_referencee
10001536563,ZAVARO,OLIVIER,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.mablouseblanche.fr/pro/A10001536563/docteur-zavaro-olivier-neurologie,"Présentation : Neurologue Dr Olivier ZAVARO (Neurologue) exerce son activité à 1 adresse : - , La neurologie est une spécialité médicale centrée sur l'étude et le traitement des pathologies et affections pouvant toucher le système nerveux central constitué du cerveau et de la moelle épinière ou le système nerveux périphérique constitué de racines et des nerfs.",ZAVARO OLIVIER neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"PRENEZ RDV : Dr Olivier ZAVARO, Neurologue à - Mablouseblanche",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10002859311,ZEKRI-HURSTEL,Regine,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.mablouseblanche.fr/pro/A10002859311/docteur-zekri-hurstel-regine-neurologie-toulouse,"Prenez rendez-vous avec Dr Regine ZEKRI -HURSTEL, Neurologue à Toulouse en ligne. Adresse et Téléphone : 42 RUE DE LA POMME 31000 Toulouse",ZEKRI-HURSTEL Regine neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,47,non_sure,duckduckgo,"Prendre RDV : Dr Regine ZEKRI -HURSTEL, Neurologue à Toulouse",42 RUE DE LA POMME,31000,Toulouse,,,,,4,nom partiel (1/2); profession neurologue détectée; localité extraite du snippet,pas_adresse_extraite;localite_absente;score_faible;nom_partiel;annuaire_medical
10107059825,BALGUERIE,Laure,L,liberal_sans_departement,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://supermedecin.fr/medecin/balguerie-laure,"Balguerie Laure, affecté(e) en Neurologie à Toulouse en 2021 (rang 2077 ECN — 66/130 en Neurologie).",BALGUERIE Laure neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"Balguerie Laure — Neurologie (rang 2077, 2021) · Supermédecin",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_non_referencee
10101612819,BARNAY,Marlène,L,liberal_sans_departement,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://supermedecin.fr/medecin/barnay-marlene,"Barnay Marlène, affecté (e) en Neurologie à Bordeaux en 2018 (rang 645 ECN — 29/127 en Neurologie).",BARNAY Marlène neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"Barnay Marlène — Neurologie (rang 645, 2018) · Supermédecin",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_non_referencee
10101924305,BERGER,Claire,L,liberal_sans_departement,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.doctoome.com/s/neurologue/caen-14000/claire-berger-9-2,"Dr Claire BERGER est neurologue. Elle exerce dans son cabinet situé au Avenue Cote de Nacre à Caen, information sur la carte vitale non renseignée, parle français et information sur le secteur de conventionnement non renseignée. Le neurologue traite les pathologies neurologiques qui affectent le cerveau, la moelle épinière et les nerfs.",BERGER Claire neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Dr Claire BERGER - Neurologue à Caen - Doctoome,,,,,,,,2,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_non_referencee
10101944055,BERNARD,Pierre,L,liberal_sans_departement,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://supermedecin.fr/medecin/bernard-pierre,"Bernard Pierre, affecté(e) en Neurologie à Besançon en 2019 (rang 3929 ECN — 111/125 en Neurologie) — accrédité HAS depuis 2026.",BERNARD Pierre neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"Bernard Pierre — Neurologie (rang 3929, 2019) · Supermédecin",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_non_referencee
10107112616,BERTOUILLE,Gabriel,L,liberal_sans_departement,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://supermedecin.fr/medecin/bertouille-gabriel,"Bertouille Gabriel, affecté(e) en Neurologie à Amiens en 2021 (rang 4802 ECN — 126/130 en Neurologie).",BERTOUILLE Gabriel neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"Bertouille Gabriel — Neurologie (rang 4802, 2021) · Supermédecin",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_non_referencee
10101877735,BILLETTE,Camille,L,liberal_sans_departement,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://supermedecin.fr/medecin/billette-camille,"Billette Camille, affecté(e) en Neurologie à Aix-Marseille en 2019 (rang 2229 ECN — 75/125 en Neurologie).",BILLETTE Camille neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"Billette Camille — Neurologie (rang 2229, 2019) · Supermédecin",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_non_referencee
10101939147,BLANC,Manon,L,liberal_sans_departement,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.doctoome.com/s/neurologue/brest-29200/manon-blanc-4,"Dr Manon BLANC est neurologue. Elle exerce dans son cabinet situé au Boulevard Tanguy Prigent à Brest, information sur la carte vitale non renseignée, parle français et information sur le secteur de conventionnement non renseignée. Le neurologue traite les pathologies neurologiques qui affectent le cerveau, la moelle épinière et les nerfs.",BLANC Manon neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Dr Manon BLANC - Neurologue à Brest - Doctoome,,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_non_referencee
10102181657,BROHÉE,Sacha,L,liberal_sans_departement,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://monsuivimedical.fr/praticien/neurologue-sacha-brohee,"neurologue à — Professeur BROHÉE Sacha. Adresse, téléphone et praticiens similaires dans le .",BROHÉE Sacha neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Professeur BROHÉE Sacha — Neurologue à | MonSuiviMédical,,,,,,,,3,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10101503497,CHANUT,Fanny,L,liberal_sans_departement,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://supermedecin.fr/medecin/chanut-fanny,"Chanut Fanny, affecté(e) en Neurologie à Lyon en 2017 (rang 473 ECN — 23/121 en Neurologie).",CHANUT Fanny neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"Chanut Fanny — Neurologie (rang 473, 2017) · Supermédecin",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_non_referencee
10101484763,COMPOINT,Mathilde,L,liberal_sans_departement,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.doctoome.com/s/neurologue/dieppe-76200/mathilde-compoint-5,"Consultation avec Dr Mathilde COMPOINT, Neurologue spécialisé en Électromyogramme (EMG), Exploration neurologique, Examens neurologiques, Électro-encéphalogramme (EEG) à Dieppe",COMPOINT Mathilde neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Mathilde COMPOINT Neurologue à Dieppe 76200 - Doctoome,,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_non_referencee
10107121088,DEASY,Louise,L,liberal_sans_departement,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://fr.linkedin.com/in/louise-deasy-670820137,"Interne du Neurologie au CHU de Montpellier · Expérience : CHU de Montpellier · Formation : Faculté de Médecine Lyon Est · Lieu : Lyon · 129 relations sur LinkedIn. Consultez le profil de Louise Deasy sur LinkedIn, une communauté professionnelle d'un milliard de membres.",DEASY Louise neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Louise Deasy - Interne du Neurologie au CHU de Montpellier | LinkedIn,,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_non_referencee
10109942424,DRAGHICI,Nicu-Catalin,L,liberal_sans_departement,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.mediculmeu.com/medic/Cluj/Draghici-Nicu-Catalin_27319.php,"Medicul Draghici Nicu Catalin - medic Medic Rezident in Neurologie din judetul Cluj cu datele: adresa, telefon, cabinet",DRAGHICI Nicu-Catalin neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,35,non_sure,duckduckgo,Draghici Nicu Catalin doctor medic Medic Rezident in Neurologie din Cluj,,,,,,,,1,nom partiel (1/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;score_faible;nom_partiel;source_non_referencee
